,id,soft_voitng,my_labeling,diff
3922,TEST_03922,전문상가,전문상가,True
3923,TEST_03923,전시관,전시관,True
3924,TEST_03924,한식,한식,True
3925,TEST_03925,사찰,사찰,True
3926,TEST_03926,일반축제,일반축제,True
3927,TEST_03927,스키(보드) 렌탈샵,스키(보드) 렌탈샵,True
3928,TEST_03928,유원지,유원지,True
3929,TEST_03929,한옥스테이,한옥스테이,True
3930,TEST_03930,펜션,펜션,True
3931,TEST_03931,한옥스테이,한옥스테이,True
3932,TEST_03932,산,산,True
3933,TEST_03933,복합 레포츠,복합 레포츠,True
3934,TEST_03934,농.산.어촌 체험,농.산.어촌 체험,True
3935,TEST_03935,일식,일식,True
3936,TEST_03936,생가,생가,True
3937,TEST_03937,한식,한식,True
3938,TEST_03938,민물낚시,민물낚시,True
3939,TEST_03939,공연장,공연장,True
3940,TEST_03940,공원,공원,True
3941,TEST_03941,박물관,박물관,True
3942,TEST_03942,"야영장,오토캠핑장","야영장,오토캠핑장",True
3943,TEST_03943,한식,한식,True
3944,TEST_03944,테마공원,테마공원,True
3945,TEST_03945,이색거리,이색거리,True
3946,TEST_03946,박물관,박물관,True
3947,TEST_03947,"야영장,오토캠핑장","야영장,오토캠핑장",True
3948,TEST_03948,박물관,박물관,True
3949,TEST_03949,한식,한식,True
3950,TEST_03950,유람선/잠수함관광,유람선/잠수함관광,True
3951,TEST_03951,일반축제,일반축제,True
3952,TEST_03952,한옥스테이,한옥스테이,True
3953,TEST_03953,한식,한식,True
3954,TEST_03954,자연휴양림,자연휴양림,True
3955,TEST_03955,한식,한식,True
3956,TEST_03956,일반축제,일반축제,True
3957,TEST_03957,한식,한식,True
3958,TEST_03958,바/까페,바/까페,True
3959,TEST_03959,문화원,문화원,True
3960,TEST_03960,바/까페,바/까페,True
3961,TEST_03961,골프,골프,True
3962,TEST_03962,산,산,True
3963,TEST_03963,강,강,True
3964,TEST_03964,테마공원,테마공원,True
3965,TEST_03965,한식,한식,True
3966,TEST_03966,서양식,서양식,True
3967,TEST_03967,"야영장,오토캠핑장","야영장,오토캠핑장",True
3968,TEST_03968,사찰,사찰,True
3969,TEST_03969,관광단지,관광단지,True
3970,TEST_03970,테마공원,테마공원,True
3971,TEST_03971,"야영장,오토캠핑장","야영장,오토캠핑장",True
3972,TEST_03972,한식,한식,True
3973,TEST_03973,항구/포구,항구/포구,True
3974,TEST_03974,문화원,문화원,True
3975,TEST_03975,고택,고택,True
3976,TEST_03976,한식,한식,True
3977,TEST_03977,유람선/잠수함관광,유람선/잠수함관광,True
3978,TEST_03978,한옥스테이,한옥스테이,True
3979,TEST_03979,학교,학교,True
3980,TEST_03980,트래킹,트래킹,True
3981,TEST_03981,산,산,True
3982,TEST_03982,한식,한식,True
3983,TEST_03983,"야영장,오토캠핑장","야영장,오토캠핑장",True
3984,TEST_03984,"공예,공방","공예,공방",True
3985,TEST_03985,바다낚시,바다낚시,True
3986,TEST_03986,기타,기타,True
3987,TEST_03987,문화전수시설,문화전수시설,True
3988,TEST_03988,다리/대교,다리/대교,True
3989,TEST_03989,한식,한식,True
3990,TEST_03990,한식,한식,True
3991,TEST_03991,한식,한식,True
3992,TEST_03992,이색거리,이색거리,True
3993,TEST_03993,일반축제,일반축제,True
3994,TEST_03994,농.산.어촌 체험,농.산.어촌 체험,True
3995,TEST_03995,바/까페,바/까페,True
3996,TEST_03996,전시관,전시관,True
3997,TEST_03997,공원,공원,True
3998,TEST_03998,자연휴양림,자연휴양림,True
3999,TEST_03999,자연휴양림,자연휴양림,True
4000,TEST_04000,스키(보드) 렌탈샵,스키(보드) 렌탈샵,True
4001,TEST_04001,유적지/사적지,유적지/사적지,True
4002,TEST_04002,일반축제,일반축제,True
4003,TEST_04003,한식,한식,True
4004,TEST_04004,고택,고택,True
4005,TEST_04005,유적지/사적지,유적지/사적지,True
4006,TEST_04006,민속마을,관광단지,False
4007,TEST_04007,한식,한식,True
4008,TEST_04008,한식,한식,True
4009,TEST_04009,일반축제,일반축제,True
4010,TEST_04010,펜션,펜션,True
4011,TEST_04011,박물관,박물관,True
4012,TEST_04012,펜션,펜션,True
4013,TEST_04013,농.산.어촌 체험,농.산.어촌 체험,True
4014,TEST_04014,바/까페,바/까페,True
4015,TEST_04015,한식,한식,True
4016,TEST_04016,"야영장,오토캠핑장","야영장,오토캠핑장",True
4017,TEST_04017,5일장,5일장,True
4018,TEST_04018,한식,한식,True
4019,TEST_04019,전시관,전시관,True
4020,TEST_04020,전시관,전시관,True
4021,TEST_04021,바/까페,바/까페,True
4022,TEST_04022,모텔,모텔,True
4023,TEST_04023,"야영장,오토캠핑장","야영장,오토캠핑장",True
4024,TEST_04024,산,산,True
4025,TEST_04025,고택,고택,True
4026,TEST_04026,바/까페,바/까페,True
4027,TEST_04027,바/까페,바/까페,True
4028,TEST_04028,전문상가,전문상가,True
4029,TEST_04029,바/까페,바/까페,True
4030,TEST_04030,"야영장,오토캠핑장","야영장,오토캠핑장",True
4031,TEST_04031,펜션,펜션,True
4032,TEST_04032,유명건물,유명건물,True
4033,TEST_04033,"야영장,오토캠핑장","야영장,오토캠핑장",True
4034,TEST_04034,"야영장,오토캠핑장","야영장,오토캠핑장",True
4035,TEST_04035,"야영장,오토캠핑장","야영장,오토캠핑장",True
4036,TEST_04036,이색거리,이색거리,True
4037,TEST_04037,일반축제,일반축제,True
4038,TEST_04038,강,강,True
4039,TEST_04039,한식,한식,True
4040,TEST_04040,유원지,유원지,True
4041,TEST_04041,"야영장,오토캠핑장","야영장,오토캠핑장",True
4042,TEST_04042,한식,한식,True
4043,TEST_04043,한옥스테이,한옥스테이,True
4044,TEST_04044,수목원,수목원,True
4045,TEST_04045,한식,한식,True
4046,TEST_04046,공원,공원,True
4047,TEST_04047,문화원,문화원,True
4048,TEST_04048,썰매장,썰매장,True
4049,TEST_04049,한식,한식,True
4050,TEST_04050,모텔,모텔,True
4051,TEST_04051,펜션,펜션,True
4052,TEST_04052,기념탑/기념비/전망대,기념탑/기념비/전망대,True
4053,TEST_04053,한식,한식,True
4054,TEST_04054,기념탑/기념비/전망대,기념탑/기념비/전망대,True
4055,TEST_04055,골프,골프,True
4056,TEST_04056,한식,한식,True
4057,TEST_04057,한식,한식,True
4058,TEST_04058,한식,한식,True
4059,TEST_04059,섬,섬,True
4060,TEST_04060,테마공원,테마공원,True
4061,TEST_04061,"야영장,오토캠핑장","야영장,오토캠핑장",True
4062,TEST_04062,사찰,사찰,True
4063,TEST_04063,사찰,사찰,True
4064,TEST_04064,서양식,서양식,True
4065,TEST_04065,한식,한식,True
4066,TEST_04066,한식,한식,True
4067,TEST_04067,전시관,전시관,True
4068,TEST_04068,미술관/화랑,미술관/화랑,True
4069,TEST_04069,펜션,펜션,True
4070,TEST_04070,희귀동.식물,희귀동.식물,True
4071,TEST_04071,한식,한식,True
4072,TEST_04072,한식,한식,True
4073,TEST_04073,한식,한식,True
4074,TEST_04074,바/까페,바/까페,True
4075,TEST_04075,펜션,펜션,True
4076,TEST_04076,한식,한식,True
4077,TEST_04077,한식,한식,True
4078,TEST_04078,해수욕장,해수욕장,True
4079,TEST_04079,일반축제,일반축제,True
4080,TEST_04080,상설시장,상설시장,True
4081,TEST_04081,트래킹,트래킹,True
4082,TEST_04082,박람회,박람회,True
4083,TEST_04083,민물낚시,관광단지,False
4084,TEST_04084,한식,한식,True
4085,TEST_04085,수련시설,수련시설,True
4086,TEST_04086,"야영장,오토캠핑장","야영장,오토캠핑장",True
4087,TEST_04087,펜션,펜션,True
4088,TEST_04088,한식,한식,True
4089,TEST_04089,이색거리,이색거리,True
4090,TEST_04090,농.산.어촌 체험,농.산.어촌 체험,True
4091,TEST_04091,유원지,유원지,True
4092,TEST_04092,펜션,펜션,True
4093,TEST_04093,일반축제,일반축제,True
4094,TEST_04094,한식,한식,True
4095,TEST_04095,"야영장,오토캠핑장","야영장,오토캠핑장",True
4096,TEST_04096,모텔,모텔,True
4097,TEST_04097,유원지,공원,False
4098,TEST_04098,성,성,True
4099,TEST_04099,기념관,기념관,True
4100,TEST_04100,한옥스테이,한옥스테이,True
4101,TEST_04101,유적지/사적지,유적지/사적지,True
4102,TEST_04102,한식,한식,True
4103,TEST_04103,트래킹,트래킹,True
4104,TEST_04104,이색거리,이색거리,True
4105,TEST_04105,한식,한식,True
4106,TEST_04106,일식,일식,True
4107,TEST_04107,대형서점,대형서점,True
4108,TEST_04108,기암괴석,기암괴석,True
4109,TEST_04109,한식,한식,True
4110,TEST_04110,유원지,유원지,True
4111,TEST_04111,기타,기타,True
4112,TEST_04112,"야영장,오토캠핑장","야영장,오토캠핑장",True
4113,TEST_04113,문,문,True
4114,TEST_04114,한식,한식,True
4115,TEST_04115,기념탑/기념비/전망대,기념탑/기념비/전망대,True
4116,TEST_04116,기념관,기념관,True
4117,TEST_04117,펜션,펜션,True
4118,TEST_04118,일식,한식,False
4119,TEST_04119,종교성지,종교성지,True
4120,TEST_04120,한옥스테이,한옥스테이,True
4121,TEST_04121,관광단지,관광단지,True
4122,TEST_04122,펜션,펜션,True
4123,TEST_04123,대형서점,대형서점,True
4124,TEST_04124,미술관/화랑,미술관/화랑,True
4125,TEST_04125,자연휴양림,자연휴양림,True
4126,TEST_04126,수상레포츠,수상레포츠,True
4127,TEST_04127,한식,한식,True
4128,TEST_04128,일반축제,일반축제,True
4129,TEST_04129,"야영장,오토캠핑장","야영장,오토캠핑장",True
4130,TEST_04130,수련시설,수련시설,True
4131,TEST_04131,한식,한식,True
4132,TEST_04132,유적지/사적지,사찰,False
4133,TEST_04133,한식,한식,True
4134,TEST_04134,테마공원,테마공원,True
4135,TEST_04135,펜션,펜션,True
4136,TEST_04136,"야영장,오토캠핑장","야영장,오토캠핑장",True
4137,TEST_04137,일반축제,일반축제,True
4138,TEST_04138,박물관,박물관,True
4139,TEST_04139,한식,한식,True
4140,TEST_04140,한식,한식,True
4141,TEST_04141,사찰,사찰,True
4142,TEST_04142,민속마을,고택,False
4143,TEST_04143,한식,한식,True
4144,TEST_04144,일식,일식,True
4145,TEST_04145,사찰,사찰,True
4146,TEST_04146,한식,한식,True
4147,TEST_04147,사찰,사찰,True
4148,TEST_04148,한식,한식,True
4149,TEST_04149,공원,공원,True
4150,TEST_04150,공원,공원,True
4151,TEST_04151,바/까페,바/까페,True
4152,TEST_04152,사찰,사찰,True
4153,TEST_04153,한식,한식,True
4154,TEST_04154,전시관,전시관,True
4155,TEST_04155,한식,한식,True
4156,TEST_04156,일반축제,일반축제,True
4157,TEST_04157,섬,섬,True
4158,TEST_04158,테마공원,테마공원,True
4159,TEST_04159,바/까페,바/까페,True
4160,TEST_04160,이색거리,이색거리,True
4161,TEST_04161,"야영장,오토캠핑장","야영장,오토캠핑장",True
4162,TEST_04162,한식,한식,True
4163,TEST_04163,전시관,전시관,True
4164,TEST_04164,테마공원,테마공원,True
4165,TEST_04165,유적지/사적지,유적지/사적지,True
4166,TEST_04166,서양식,서양식,True
4167,TEST_04167,한식,한식,True
4168,TEST_04168,기념관,기념관,True
4169,TEST_04169,"야영장,오토캠핑장","야영장,오토캠핑장",True
4170,TEST_04170,기념탑/기념비/전망대,기념탑/기념비/전망대,True
4171,TEST_04171,공원,공원,True
4172,TEST_04172,한식,한식,True
4173,TEST_04173,박물관,박물관,True
4174,TEST_04174,기념탑/기념비/전망대,기념탑/기념비/전망대,True
4175,TEST_04175,기암괴석,기암괴석,True
4176,TEST_04176,유적지/사적지,유적지/사적지,True
4177,TEST_04177,트래킹,트래킹,True
4178,TEST_04178,박물관,박물관,True
4179,TEST_04179,고택,고택,True
4180,TEST_04180,한식,한식,True
4181,TEST_04181,해수욕장,해수욕장,True
4182,TEST_04182,발전소,발전소,True
4183,TEST_04183,기타행사,기타행사,True
4184,TEST_04184,중식,중식,True
4185,TEST_04185,자연휴양림,자연휴양림,True
4186,TEST_04186,한식,한식,True
4187,TEST_04187,자연휴양림,자연휴양림,True
4188,TEST_04188,상설시장,상설시장,True
4189,TEST_04189,박물관,박물관,True
4190,TEST_04190,바/까페,바/까페,True
4191,TEST_04191,한식,한식,True
4192,TEST_04192,성,성,True
4193,TEST_04193,5일장,5일장,True
4194,TEST_04194,한식,한식,True
4195,TEST_04195,바/까페,바/까페,True
4196,TEST_04196,해수욕장,해수욕장,True
4197,TEST_04197,성,성,True
4198,TEST_04198,유원지,유원지,True
4199,TEST_04199,한식,한식,True
4200,TEST_04200,일반축제,일반축제,True
4201,TEST_04201,유적지/사적지,유적지/사적지,True
4202,TEST_04202,한식,한식,True
4203,TEST_04203,한식,한식,True
4204,TEST_04204,자동차경주,자동차경주,True
4205,TEST_04205,상설시장,상설시장,True
4206,TEST_04206,콘도미니엄,콘도미니엄,True
4207,TEST_04207,계곡,계곡,True
4208,TEST_04208,한식,한식,True
4209,TEST_04209,이색거리,이색거리,True
4210,TEST_04210,자연생태관광지,자연생태관광지,True
4211,TEST_04211,한식,한식,True
4212,TEST_04212,홈스테이,한옥스테이,False
4213,TEST_04213,테마공원,테마공원,True
4214,TEST_04214,일반축제,일반축제,True
4215,TEST_04215,모텔,모텔,True
4216,TEST_04216,한식,한식,True
4217,TEST_04217,골프,골프,True
4218,TEST_04218,유적지/사적지,유적지/사적지,True
4219,TEST_04219,한식,한식,True
4220,TEST_04220,모텔,모텔,True
4221,TEST_04221,이색거리,이색거리,True
4222,TEST_04222,한식,한식,True
4223,TEST_04223,중식,중식,True
4224,TEST_04224,사찰,사찰,True
4225,TEST_04225,"야영장,오토캠핑장","야영장,오토캠핑장",True
4226,TEST_04226,상설시장,상설시장,True
4227,TEST_04227,유적지/사적지,유적지/사적지,True
4228,TEST_04228,민물낚시,민물낚시,True
4229,TEST_04229,유적지/사적지,유적지/사적지,True
4230,TEST_04230,한식,한식,True
4231,TEST_04231,항구/포구,항구/포구,True
4232,TEST_04232,스키(보드) 렌탈샵,스키(보드) 렌탈샵,True
4233,TEST_04233,한식,한식,True
4234,TEST_04234,유원지,유원지,True
4235,TEST_04235,문화원,문화원,True
4236,TEST_04236,농.산.어촌 체험,농.산.어촌 체험,True
4237,TEST_04237,희귀동.식물,희귀동.식물,True
4238,TEST_04238,자연생태관광지,자연생태관광지,True
4239,TEST_04239,이색거리,이색거리,True
4240,TEST_04240,트래킹,트래킹,True
4241,TEST_04241,일식,일식,True
4242,TEST_04242,수련시설,수련시설,True
4243,TEST_04243,계곡,계곡,True
4244,TEST_04244,펜션,펜션,True
4245,TEST_04245,5일장,5일장,True
4246,TEST_04246,사찰,사찰,True
4247,TEST_04247,한식,한식,True
4248,TEST_04248,사찰,사찰,True
4249,TEST_04249,한식,한식,True
4250,TEST_04250,"야영장,오토캠핑장","야영장,오토캠핑장",True
4251,TEST_04251,상설시장,상설시장,True
4252,TEST_04252,게스트하우스,게스트하우스,True
4253,TEST_04253,"야영장,오토캠핑장","야영장,오토캠핑장",True
4254,TEST_04254,한식,한식,True
4255,TEST_04255,일반축제,일반축제,True
4256,TEST_04256,일반축제,일반축제,True
4257,TEST_04257,테마공원,테마공원,True
4258,TEST_04258,한식,한식,True
4259,TEST_04259,박물관,박물관,True
4260,TEST_04260,한식,한식,True
4261,TEST_04261,민물낚시,민물낚시,True
4262,TEST_04262,유원지,유원지,True
4263,TEST_04263,모텔,펜션,False
4264,TEST_04264,공원,공원,True
4265,TEST_04265,미술관/화랑,미술관/화랑,True
4266,TEST_04266,유적지/사적지,유적지/사적지,True
4267,TEST_04267,한옥스테이,한옥스테이,True
4268,TEST_04268,한식,한식,True
4269,TEST_04269,한식,한식,True
4270,TEST_04270,유적지/사적지,유적지/사적지,True
4271,TEST_04271,해안절경,기암괴석,False
4272,TEST_04272,도서관,도서관,True
4273,TEST_04273,"야영장,오토캠핑장","야영장,오토캠핑장",True
4274,TEST_04274,콘도미니엄,콘도미니엄,True
4275,TEST_04275,농.산.어촌 체험,농.산.어촌 체험,True
4276,TEST_04276,한옥스테이,한옥스테이,True
4277,TEST_04277,한식,한식,True
4278,TEST_04278,온천/욕장/스파,온천/욕장/스파,True
4279,TEST_04279,한식,한식,True
4280,TEST_04280,펜션,펜션,True
4281,TEST_04281,트래킹,트래킹,True
4282,TEST_04282,산,산,True
4283,TEST_04283,성,성,True
4284,TEST_04284,사찰,사찰,True
4285,TEST_04285,한식,한식,True
4286,TEST_04286,채식전문점,채식전문점,True
4287,TEST_04287,상설시장,상설시장,True
4288,TEST_04288,산,산,True
4289,TEST_04289,바/까페,바/까페,True
4290,TEST_04290,이색거리,이색거리,True
4291,TEST_04291,유적지/사적지,유적지/사적지,True
4292,TEST_04292,한식,한식,True
4293,TEST_04293,한옥스테이,한옥스테이,True
4294,TEST_04294,5일장,5일장,True
4295,TEST_04295,유적지/사적지,유적지/사적지,True
4296,TEST_04296,유적지/사적지,유적지/사적지,True
4297,TEST_04297,"야영장,오토캠핑장","야영장,오토캠핑장",True
4298,TEST_04298,한식,한식,True
4299,TEST_04299,공연장,공연장,True
