id,img_path,overview,cat1,cat2,cat3
TRAIN_00531,./image/train/TRAIN_00531.jpg,"지리산 자락에 있는 돌풀마루는 캠핑과 글램핑, 펜션을 모두 즐길 수 있는 곳으로 돌담으로 둘러싸여 있다. 지리산 자락에 있어 초입부터 끝자락까지 계곡으로 이어져 있어 계곡에선 물놀이를 즐겨도 되고, 고동, 피리, 산메기 등을 보며 생태체험을 할 수 있다. 이곳은 사시사철 멋진 풍경을 자랑한다. 봄이 오면 만복대의 일렁이는 하얀 눈 물결에 산수유가 노란 꽃구름 속으로 파묻히고, 여름엔 맑은 물이 계곡을 휘감고, 가을엔 오색 백일홍과 선홍 단풍에 이어 빨간 산수유 열매가 알알이 퍼지고, 겨울 눈꽃 속에 붉은 산수유가 빛난다. 특히 3월 중순에서 말까지는 전국 최대 산수유 꽃잔치가 열린다.  각 동별 데크에 바비큐를 할 수 있도록 특별 제작한 가마솥 그릴이 마련되어 있고 전통 BBQ SET을 판매하고 있다. 또한, 자체 텃밭에서 재배한 무농약 농산물로 조리한 건강한 아침 식사를 판매하고 있다.",레포츠,육상 레포츠,"야영장,오토캠핑장"
TRAIN_00532,./image/train/TRAIN_00532.jpg,"조선시대에 현유(賢儒)의 위패를 봉안, 배향하고 지방민의 교육과 교화를 위해 창건되었다. 창건 시기는 미상이며, 처음에 순흥부(順興府) 북쪽 금성(金城)에 창건되었다가 1718년(숙종 44) 동쪽 위야동으로 이건하였다. 1750년(영조 26) 남쪽 석교리(石橋里)로, 1770년(영조 46)에 현재의 위치로 이건하였으며, 1971년에 중수하고 1975년에 누각과 단청을 보수하였다. 현존하는 건물로는 7칸의 대성전, 6칸의 명륜당, 각 5칸의 동무(東廡)와 서무(西廡), 4칸의 동재(東齋), 7칸의 문루(門樓), 삼문(三門)·협문(夾門)·주사(厨舍) 등이 있다. 대성전에는 5성(五聖), 10철(十哲)의 위패가 동무·서무에는 송조6현(宋朝六賢), 우리 나라 18현(十八賢)의 위패를 봉안하고 있다. 조선시대에는 국가로부터 토지와 전적·노비 등을 지급받아 교관이 교생을 교육시켰으나, 갑오개혁 이후 신학제 실시에 따라 교육적 기능은 없어졌다. 대신 봄·가을에 석전(釋奠)을 봉행(奉行)하여 초하루와 보름에 분향을 하고 있다. 현재 전교(典校) 1인과 장의(掌議) 수인이 운영을 담당하고 있다.<br>",인문(문화/예술/역사),역사관광지,유적지/사적지
TRAIN_00533,./image/train/TRAIN_00533.jpg,"해파랑길의 43번째 코스로 양양 하조대 해변에서 출발해 수산항까지 이어진 9.5km의 도보 길이다. 해파랑길은 부산 오륙도 해맞이공원에서 강원 고성 통일전망대에 이르는 동해안의 해변, 숲, 마을을 잇는 750km의 걷기 여행길로, 전체 10개 구간, 50개 코스로 이뤄져 있다. 43코스는 난이도가 쉬운 편으로, 도보로 약 3시간 정도면 완주할 수 있다. 해안을 따라 난 길은 인적이 드물어 조용히 사색하며 걷기 좋다. 양양의 숨은 절경이 코스 곳곳에서 만날 수 있다. 양양 포구 중 규모가 가장 큰 수산항에는 요트마리나장이 있어 대규모 요트대회도 개최된다. 가자미 낚시배는 물론 요트, 투명보트 체험도 가능하고 일출 명소로도 유명하다. 동호해변은 고운 모래와 바다가 아름다워 서퍼들이 선호하는 서핑 명소다. 걷는 중에 매점이 흔치 않아 간단한 마실 것과 간식은 미리 준비하는 게 낫다. 하조대해변, 양양공항휴게소, 수산항에서 화장실을 이용할 수 있다. 하조대, 동호해변, 수산항 주변으로 카페와 맛집을 이용할 수 있다.<br><br>[주요시설&부대시설]<br>해파랑길 43코스<br>",레포츠,육상 레포츠,트래킹
TRAIN_00534,./image/train/TRAIN_00534.jpg,"아름다운 바다와 산이 어우러진 마을에 자리한, 조용한 카페 겸 게스트하우스이다. 1층은 스페셜티 커피를 취급하는 카페이고,  2층은 싱글룸, 더블룸, 트윈룸, 그리고 도미토리 등 4개의 객실이 있는 게스트하우스로 운영중이다. 숙박 예약은 홈페이지를 통해서만 받고 있으며 전화 예약은 받지 않고 있다. 토스트, 시리얼, 구운계란, 과일 등의 조식이 제공된다. 객실 내에서는 물 이외의 취식 행위를 금한다. 소규모의 조용한 숙소로 객실 내에서 큰소리를 금지하며 23시에 카페 및 공동주방 등이 소등이 된다. 반려동물의 동반 숙박은 불가능하며, 13세 이하의 아동도 숙박 불가능하다.",숙박,숙박시설,펜션
TRAIN_00535,./image/train/TRAIN_00535.jpg,"우리가 만드는 여행, 왕송호수 캠핑장!<br>
왕송호수캠핑장은 유럽의 명품 카라반 10대, 글램핑 15면, 일반데크 10면으로 일 140명이 이용 가능한 국내 최고 시설을 갖춘 캠핑장이다. 유럽의 세련된 디자인을 바탕으로 우아한 인테리어, 고급화된 기능, 뛰어난 성능과 최고의 편안함을 가진 유럽형 명풍 카라반의 독특한 외관 과 실용적인 내부 인테리어를 통해 쾌적하고 편안한 캠핑을 위한 최적의 글램핑 시설 가족, 연인, 친구들과 함께 행복한 시간과 추억을 만들 수 있다.",레포츠,육상 레포츠,"야영장,오토캠핑장"
TRAIN_00536,./image/train/TRAIN_00536.jpg,한국 미식프로그램에 소개된 신선한 해산물 요리를 먹을 수 있는 곳이다. 강원도 강릉시에 있는 한식 전문점이다. 대표메뉴는 생선 모둠 찜이다.,음식,음식점,한식
TRAIN_00537,./image/train/TRAIN_00537.jpg,"광주천은 무등산에서 발원하여 동구 용연동과 학동을 거쳐 시가지를 가로지르는 하천이다. 과거에는 배롱나무가 많은 개울이라 하여 자미탄이라 불렸는데, 최근에는 광주에서 가장 먼저 꽃이 피는 벚꽃길로 유명해졌다. 광주천 양쪽으로 즐비한 벚나무들은 이른 봄부터 꽃망울을 터트리며 봄의 전령사 노릇을 한다. 특히 광천 제1교부터 광암교를 지나 서창 영산강 자전거 쉼터까지 이어지는 약 3km의 천변은 널찍한 둔치에 유채꽃을 가득 심었다. 덕분에 봄이면 노란색 유채와 흐드러지게 핀 연분홍 벚꽃, 그리고 싱그러운 연둣빛 새싹들이 어우러져 황홀한 풍경을 선사한다. 걷기 좋은 산책길은 물론 드라이브 코스로도 손색이 없다.",자연,자연관광지,자연생태관광지
TRAIN_00538,./image/train/TRAIN_00538.jpg,"평창읍에 위치한 곳으로 붕어빵 맛집 '붕어랑 오뎅', 양념오뎅, 가격착한 분식집이다.",음식,음식점,한식
TRAIN_00539,./image/train/TRAIN_00539.jpg,아메리칸 할랄푸드를 판매하는 곳이다. 대표메뉴는 샌드위치다. 서울특별시 서초구에 있는 양식전문점이다.,음식,음식점,서양식
TRAIN_00540,./image/train/TRAIN_00540.jpg,"계절음식을 비롯해서 이색 음식까지 다양한 음식을 맛보여 여수야경과 공연을 함께 즐길 수 있는 곳이다. 현재 18개 동의 포차가 운영되고 있다.<br><br>판매품목 : 회, 해물탕, 해물찜, 해물삼합 등",인문(문화/예술/역사),체험관광지,이색거리
TRAIN_00541,./image/train/TRAIN_00541.jpg,"장성 여행에서 꼭 가봐야 할 관광지인 황룡강 생태공원은 황룡강 줄기를 따라 꽃밭과 산책로가 잘 조성되어 있다. 인위적인 개발보다 자연 생태를 잘 보존하면서 꾸민 친환경적인 공간이다. 강과 어우러진 계절별 꽃 군락지를 감상하기 위해 많은 관광객이 찾는다. 13.5km에 이르는 우리나라에서 가장 길고 아름다운 꽃 정원이 약 20만㎡ 규모로 조성되어, 편안한 휴식을 즐기며 화려한 꽃을 감상할 수 있다. 봄을 대표하는 유채꽃을 비롯해 꽃창포, 수레국화, 꽃양귀비, 수국, 해바라기, 코스모스, 황화코스모스 등 계절에 따라 다양한 꽃을 감상하고 즐길 수 있다. 꽃길을 따라 걷다가 공원 곳곳에 위치한 포토존에서 아이들과의 추억도 남길 수 있어, 가족과 함께 행복한 시간을 보내기에 안성맞춤이다.",자연,자연관광지,자연생태관광지
TRAIN_00542,./image/train/TRAIN_00542.jpg,"용산신학교와 원효로성당은 원래는 가톨릭신학교의 전신인 예수성심신학교(聖心神學校)와 부속 성당건물로 성심수도회와 학교법인 성심학원에서 관리하고 있다. 예수성심신학교는 부엉골(현 경기도 여주시 강천면 부평리)에 있던 것을 1887년 3월에 현 위치로 옮겼다. 이곳 일대는 원래 용강산을 굽어보던 함벽정 터로 이곳에서 성직자들이 참수된 한강가의 새남터와 많은 천주교도들이 피를 흘린 당고개가 가까이 바라보인다 하여 고종 23년(1886) 천주교회에서 구입하였다. 두 건물 모두 프랑스의 외방선교회 소속 코스트(Coste) 신부가 설계하였다.용산신학교 건물은 1891년 5월 6일 공사를 시작하여 1892년 6월 25일 축성식을 올렸다. 건물의 양식은 명동성당의 주교관과 흡사한 조오지안 양식의 벽돌조 건축물인데, 둥근 아치형 창호와 더불어 간결하고 장중하게 치장된 내부구조가 특이하다. 성당 건물은 1899년 6월 9일 착공하여 1902년 4월 14일 축성식을 올렸다. 이 건물의 특이한 점은 지형을 이용하여 전면 일부는 언덕 아래에 3층으로 언덕 위는 단층으로 되게 하여 작은 건물이지만 당당한 외관을 보여주고 있으며, 내부의 천장구성과 장식은 고딕 양식에 가까운 모습을 보여주고 있다.<br>",인문(문화/예술/역사),역사관광지,종교성지
TRAIN_00543,./image/train/TRAIN_00543.jpg,"스탠포드 호텔 앤 리조트 통영은 전 객실에서 아름다운 바다전망을 즐길 수 있다. 호텔, 콘도, 빌라가 따로 또 같이 함께하는 복합 휴양리조트이기 때문에 호텔의 고품격 서비스와 스위트룸의 특별한 코도를 한꺼번에 즐길 수 있다.
통영의 자연과 조화를 이룬 루프탑 인피니티 풀과 다양한 부대시설 및 고품격 웨딩까지 휴식과 휴양, 즐거움을 동시에 만끽할 수 있다. 또한 통영의 중심, 도남관광단지에 위치해 사시사철 색다른 통영의 멋과 맛, 쉼이 여러분을 기다린다.",숙박,숙박시설,한옥스테이
TRAIN_00544,./image/train/TRAIN_00544.jpg,"수성구립 용학도서관은 지하1층, 지상5층, 연면적 4,515㎡ 규모의 대형도서관으로 대구지역 공공도서관 중 최초로 '다문화가족 전용 자료실(다누리)'을 개원하여 2,200여권의 국제도서(중국 등 7개국)와 자료를 비치하고 있다. 또한 멀티플렉스관에서는 온가족이 다함께 DVD를 관람할 수 있다.",인문(문화/예술/역사),문화시설,도서관
TRAIN_00545,./image/train/TRAIN_00545.jpg,"펜션 바로 앞에 계곡이 흐르고, 사방이 멋진 숲으로 둘러쌓인 숲과 개울 오토캠핑장&펜션은 강원 평창군 방림면에 위치하고 있다. 계곡에서 물놀이가 가능하며 물고기를 직접 잡아 매운탕도 끓여먹을 수 있다. 텃밭에서 재배중인 채소를 직접 수확해서 먹을 수도 있다.",레포츠,육상 레포츠,"야영장,오토캠핑장"
TRAIN_00546,./image/train/TRAIN_00546.jpg,"간편한 옷차림으로 즐길 수 있는 수도권 9홀 파36 코스의 골프장이다. 반바지, 카라티셔츠, 발목양말은 가능하지만 트레이닝복, 슬리퍼는 불가하다.  야간 노캐디 라운드가 가능하다. 숙박시설로 100실 규모의 기흥골드훼미리콘도가 있어서 이용에 편리하다.  <br/>
※  연습장 폐장",레포츠,육상 레포츠,골프
TRAIN_00547,./image/train/TRAIN_00547.jpg,"충북을 대표하는 중원면세점은 2014년 4월 개점하였으며, 가방, 시계, 화장품, 주류 등 품목별 국내외 120여개 브랜드 제품을 판매하고 있다. 그랜드플라자 청주호텔에 입점해 있으므로, 쇼핑, 외식, 문화를 동시에 즐길 수 있는 청주 시내 유일한 면세점이다.",쇼핑,쇼핑,면세점
TRAIN_00548,./image/train/TRAIN_00548.jpg,"부용동과 세연정 사이에 위치한 고산 윤선도 문학체험공원은 동백나무가 심어진 산책로를 따라 어부사시사 돌길과 명상정자, 국궁장, 전망코스 등을 조성 해놓았다. 어부사시사는 윤선도가 부용도에 머물면서 지었던 시조로 길 따라 어부사시사 40수가 원문, 번역문으로 볼 수 있게끔 설치되어 있다. 40수의 어부사시사는 10수씩 나뉘어 연두색, 파란색, 갈색, 흰색 바탕의 판에 인쇄되어 있다.<br>",인문(문화/예술/역사),문화시설,전시관
TRAIN_00549,./image/train/TRAIN_00549.jpg,"Let's DMZ 평화예술제
다시, 평화의 일환으로 열리는 콘서트",인문(문화/예술/역사),축제,일반축제
TRAIN_00550,./image/train/TRAIN_00550.jpg,"포방터시장은 임진왜란 이후 도성을 지키기 위해 설치한 포 훈련을 했던 곳이자, 한국전쟁 당시 서울을 방어했던 곳인 '포방터'에 형성돼 오늘날 포방터시장으로 불리게 됐다. 북한산과 인왕산으로 둘러싸여 있으며, 90여 개의 가게가 입점해 있는 작은 시장이다. 교통 접근성은 떨어지지만, 등산객들의 입에 오르내리고, 드라마 촬영지로 이용되고 있으며, 시장 내 음식점이 TV 프로그램 '골목식당'으로 소개되면서부터 시장을 찾는 사람들도 꾸준히 증가하고 있다.",쇼핑,쇼핑,상설시장
TRAIN_00551,./image/train/TRAIN_00551.jpg,살아있는 바닷장어를 바로 손질해서 조리하는 매장이다. 대표메뉴는 장어구이이다. 전라남도 해남군에 있는 한식전문점이다.,음식,음식점,한식
TRAIN_00552,./image/train/TRAIN_00552.jpg,"거창군에 위치한 주은캠핑장자연휴양림은 월성계곡을 두르고 있으며, 산림이 우거져 한여름에도 시원하게 그늘진 곳에서 야영을 즐길 수 있고, 또한 계곡이 바로 앞에 위치해 있어 물놀이를 즐기기에 적합한 곳이다. <br /> ※ 본 캠핑장은(관광진흥법에 의거) 관광사업 등록 캠핑장임.<br>",레포츠,육상 레포츠,"야영장,오토캠핑장"
TRAIN_00553,./image/train/TRAIN_00553.jpg,"26,450㎡ 드넓은 단지 평창 태기산 캠핑장 펜션은 강원도 평창군 봉평면에 위치하고 있다. 사람이 살기에 가장 적합한 기후인 해발 700고지의 청청지역에 위치하고 있다. 밤에는 쏟아질듯한 별을 볼 수 있는 조용하고 공기맑은 곳이다. 부대시설로 그네, 등산로, 분리수거장, 산책로, 샤워장, 소나무 공원, 식수대, 야외 화장실을 갖추고 있다.",레포츠,육상 레포츠,"야영장,오토캠핑장"
